commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package service - trait CommitsService - method getCommitComment,2.0,0.0,7.0,6.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0
HEAD,0,package service - trait CommitsService - method createCommitComment,4.0,9.0,75.0,73.0,0.0,0.0,19.0,5.0,13.0,3.0,0.5679012345679012
HEAD,0,package service - trait CommitsService - method updateCommitCommentPosition,1.0,0.0,9.0,9.0,0.0,0.0,5.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait CommitsService - method updateCommitComment,1.0,0.0,8.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait CommitsService - method deleteCommitComment,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait CommitsService - method saveCommitCommentDiff,2.0,0.0,16.0,16.0,0.0,0.0,7.0,7.0,0.0,0.0,-1.0
HEAD,0,package service - trait CommitsService - method loadCommitCommentDiff,2.0,0.0,14.0,14.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
HEAD,0,package service - trait CommitsService - method diffFile,1.0,0.0,10.0,10.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0
HEAD,0,package api - object ApiPullRequestReviewComment - method apply,1.0,0.0,15.0,15.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,1,package service - trait HandleCommentService - method handleComment,18.0,28.0,93.0,72.0,4.0,0.05263157894736842,74.0,26.0,49.0,9.0,0.6257668711656441
HEAD,0,package service - trait RequestCache - method context2Session,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package service - trait RequestCache - method getIssue,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait RequestCache - method getAccountByUserName,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait RequestCache - method getAccountByMailAddress,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait RepositoryService - method insertRepository,1.0,0.0,36.0,36.0,2.0,0.05263157894736842,4.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,3,package service - trait RepositoryService - method renameRepository,6.0,16.0,204.0,192.0,11.0,0.054187192118226604,227.0,2.0,7.0,2.0,-0.26108374384236455
HEAD,1,package service - trait RepositoryService - method deleteRepository,1.0,0.0,11.0,10.0,1.0,0.09090909090909091,16.0,7.0,0.0,0.0,-0.39999999999999997
HEAD,0,package service - trait RepositoryService - method deleteRepositoryOnModel,3.0,9.0,51.0,49.0,2.0,0.0392156862745098,60.0,2.0,14.0,4.0,-0.21739130434782614
HEAD,0,package service - trait RepositoryService - method getRepositoryNamesOfUser,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,2,package service - trait RepositoryService - method getRepository,3.0,12.0,29.0,28.0,1.0,0.034482758620689655,25.0,2.0,14.0,4.0,1.0
HEAD,1,package service - trait RepositoryService - method getAllRepositories,1.0,0.0,20.0,20.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0
HEAD,2,package service - trait RepositoryService - method getUserRepositories,1.0,0.0,19.0,19.0,0.0,0.0,20.0,2.0,0.0,0.0,1.0
HEAD,5,package service - trait RepositoryService - method getVisibleRepositories,1.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
HEAD,0,package service - trait RepositoryService - method getVisibleRepositories,10.0,21.0,46.0,43.0,3.0,0.06521739130434782,58.0,4.0,51.0,14.0,1.0
HEAD,0,package service - trait RepositoryService - method createRepositoryInfo,4.0,0.0,25.0,22.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0
HEAD,2,package service - trait RepositoryService - method getRepositoryManagers,3.0,2.0,7.0,6.0,0.0,0.0,8.0,2.0,2.0,1.0,1.0
HEAD,0,package service - trait RepositoryService - method updateLastActivityDate,1.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryService - method saveRepositoryOptions,1.0,0.0,42.0,42.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryService - method saveRepositoryDefaultBranch,1.0,0.0,9.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryService - method addCollaborator,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryService - method removeCollaborator,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryService - method removeCollaborators,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryService - method getCollaborators,4.0,3.0,8.0,8.0,0.0,0.0,11.0,2.0,21.0,6.0,1.0
HEAD,0,package service - trait RepositoryService - method getCollaboratorUserNames,8.0,6.0,22.0,22.0,0.0,0.0,37.0,2.0,64.0,17.0,1.0
HEAD,0,package service - trait RepositoryService - method hasOwnerRole,6.0,1.0,9.0,9.0,0.0,0.0,11.0,3.0,17.0,4.0,1.0
HEAD,0,package service - trait RepositoryService - method hasDeveloperRole,6.0,1.0,13.0,13.0,0.0,0.0,11.0,3.0,17.0,4.0,1.0
HEAD,0,package service - trait RepositoryService - method hasGuestRole,6.0,1.0,12.0,12.0,0.0,0.0,11.0,3.0,17.0,4.0,1.0
HEAD,0,package service - trait RepositoryService - method isReadable,7.0,1.0,15.0,14.0,0.0,0.0,10.0,3.0,17.0,4.0,1.0
HEAD,1,package service - trait RepositoryService - method getForkedCount,1.0,0.0,4.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0
HEAD,1,package service - trait RepositoryService - method getForkedRepositories,1.0,0.0,7.0,7.0,1.0,0.125,5.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait RepositoryService - method getContentTemplate,1.0,0.0,23.0,21.0,1.0,0.045454545454545456,24.0,16.0,0.0,0.0,1.0
HEAD,0,package service - trait RepositoryService - method getContentTemplate - method choiceTemplate,1.0,0.0,8.0,8.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0
HEAD,0,package service - object RepositoryService - class RepositoryInfo - method httpUrl,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package service - object RepositoryService - class RepositoryInfo - method sshUrl,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package service - object RepositoryService - class RepositoryInfo - method splitPath,1.0,0.0,8.0,6.0,0.0,0.0,13.0,12.0,0.0,0.0,1.0
HEAD,0,package service - object RepositoryService - method httpUrl,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,0,package service - object RepositoryService - method sshUrl,2.0,0.0,6.0,6.0,1.0,0.14285714285714285,1.0,1.0,0.0,0.0,1.0
HEAD,0,package service - object RepositoryService - method openRepoUrl,1.0,0.0,2.0,2.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
HEAD,0,package util - class Mailer - method send,1.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.6666666666666666
HEAD,0,package util - class Mailer - method sendBcc,1.0,0.0,14.0,14.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.5111111111111112
HEAD,0,package util - class Mailer - method createMail,4.0,3.0,41.0,41.0,0.0,0.0,36.0,10.0,6.0,2.0,0.18584070796460175
HEAD,0,package view - trait AvatarImageProvider - method getAvatarImageHtml,8.0,0.0,40.0,28.0,5.0,0.15151515151515152,29.0,12.0,0.0,0.0,1.0
HEAD,0,package model - trait SshKeyComponent - class SshKeys - method *,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait SshKeyComponent - class SshKeys - method byPrimaryKey,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package plugin - trait Renderer - method render,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object MarkdownRenderer - method render,1.0,0.0,16.0,16.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package plugin - object DefaultRenderer - method render,1.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,0,package servlet - class PluginControllerFilter - method init,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package servlet - class PluginControllerFilter - method destroy,2.0,3.0,6.0,6.0,0.0,0.0,5.0,5.0,5.0,1.0,-0.14285714285714285
HEAD,0,package servlet - class PluginControllerFilter - method process,6.0,7.0,22.0,22.0,0.0,0.0,13.0,11.0,15.0,3.0,0.009523809523809514
HEAD,0,package api - object ApiReleaseAsset - method apply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package api - object ApiRelease - method apply,1.0,0.0,15.0,15.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package model - trait AccountWebHookComponent - class AccountWebHooks - method *,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait AccountWebHookComponent - class AccountWebHooks - method byPrimaryKey,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object LDAPUtil - method isDummyMailAddress,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object LDAPUtil - method createDummyMailAddress,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object LDAPUtil - method authenticate,3.0,2.0,23.0,23.0,0.0,0.0,12.0,1.0,5.0,1.0,1.0
HEAD,0,package util - object LDAPUtil - method userAuthentication,4.0,10.0,47.0,46.0,0.0,0.0,22.0,1.0,5.0,1.0,1.0
HEAD,0,package util - object LDAPUtil - method getUserNameFromMailAddress,3.0,3.0,6.0,6.0,0.0,0.0,5.0,4.0,4.0,2.0,1.0
HEAD,0,package util - object LDAPUtil - method getSslProvider,4.0,5.0,20.0,19.0,0.0,0.0,7.0,6.0,8.0,2.0,0.0
HEAD,0,package util - object LDAPUtil - method bind,7.0,7.0,48.0,38.0,9.0,0.19148936170212766,18.0,11.0,4.0,1.0,0.8588235294117647
HEAD,0,package util - object LDAPUtil - method findUser,6.0,13.0,30.0,27.0,1.0,0.03571428571428571,16.0,8.0,9.0,3.0,1.0
HEAD,0,package util - object LDAPUtil - method findUser - method getEntries,3.0,2.0,14.0,12.0,1.0,0.07692307692307693,4.0,4.0,4.0,1.0,1.0
HEAD,0,package util - object LDAPUtil - method findMailAddress,2.0,0.0,20.0,20.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object LDAPUtil - method findFullName,2.0,0.0,20.0,20.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0
HEAD,0,package servlet - class PluginAssetsServlet - method doGet,4.0,17.0,33.0,33.0,1.0,0.029411764705882353,29.0,9.0,14.0,4.0,-0.05555555555555558
HEAD,0,package util - object Directory - method getRepositoryDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getRepositoryFilesDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getAttachedDir,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getReleaseFilesDir,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getLfsDir,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getDiffDir,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getUserUploadDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getTemporaryDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getTemporaryDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getPluginCacheDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object Directory - method getWikiRepositoryDir,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package api - object ApiIssue - method apply,2.0,0.0,18.0,18.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait ReleaseTagComponent - class ReleaseTags - method *,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait ReleaseTagComponent - class ReleaseTags - method byPrimaryKey,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - trait ReleaseTagComponent - class ReleaseTags - method byTag,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package servlet - class GitAuthenticationFilter - method init,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,1,package servlet - class GitAuthenticationFilter - method destroy,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,1,package servlet - class GitAuthenticationFilter - method doFilter,3.0,7.0,29.0,26.0,2.0,0.07142857142857142,14.0,12.0,10.0,2.0,-0.6341463414634145
HEAD,0,package servlet - class GitAuthenticationFilter - method doFilter - <$anon: <error>> - method setCharacterEncoding,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,2,package servlet - class GitAuthenticationFilter - method pluginRepository,2.0,0.0,23.0,21.0,0.0,0.0,12.0,2.0,0.0,0.0,-1.0
HEAD,5,package servlet - class GitAuthenticationFilter - method defaultRepository,11.0,21.0,58.0,55.0,2.0,0.03508771929824561,34.0,7.0,16.0,3.0,-0.3619631901840491
HEAD,0,package servlet - class GitAuthenticationFilter - method authenticateByHeader,4.0,5.0,11.0,11.0,0.0,0.0,10.0,6.0,17.0,3.0,1.0
HEAD,0,package ssh - class NoShell - method create,1.0,0.0,44.0,30.0,1.0,0.03225806451612903,17.0,15.0,0.0,0.0,-0.44827586206896547
HEAD,0,package ssh - class NoShell - method create - <$anon: <error>> - method start,1.0,0.0,25.0,11.0,1.0,0.08333333333333333,12.0,10.0,0.0,0.0,-1.0
HEAD,0,package ssh - class NoShell - method create - <$anon: <error>> - method destroy,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package ssh - class NoShell - method create - <$anon: <error>> - method setInputStream,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package ssh - class NoShell - method create - <$anon: <error>> - method setOutputStream,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package ssh - class NoShell - method create - <$anon: <error>> - method setErrorStream,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package ssh - class NoShell - method create - <$anon: <error>> - method setExitCallback,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byAccount,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byAccount,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byRepository,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait BasicTemplate - method byRepository,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait IssueTemplate - method byIssue,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait IssueTemplate - method byIssue,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait LabelTemplate - method byLabel,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait LabelTemplate - method byLabel,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait LabelTemplate - method byLabel,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait PriorityTemplate - method byPriority,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait PriorityTemplate - method byPriority,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait PriorityTemplate - method byPriority,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait MilestoneTemplate - method byMilestone,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait MilestoneTemplate - method byMilestone,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait CommitTemplate - method byCommit,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait CommitTemplate - method byCommit,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait BranchTemplate - method byBranch,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait TemplateComponent - trait BranchTemplate - method byBranch,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait IssueCommentComponent - class IssueComments - method *,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait IssueCommentComponent - class IssueComments - method byPrimaryKey,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - trait CommitCommentComponent - class CommitComments - method *,1.0,0.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait CommitCommentComponent - class CommitComments - method byPrimaryKey,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object LockUtil - method getLockObject,2.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,-1.0
HEAD,0,package util - object LockUtil - method lock,1.0,0.0,8.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,0.7037037037037037
HEAD,0,package plugin - class PluginRegistry - method addPlugin,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getPlugins,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addImage,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getImage,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addController,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getControllers,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addAnonymousAccessiblePath,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getAnonymousAccessiblePaths,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addJavaScript,1.0,0.0,2.0,2.0,1.0,0.3333333333333333,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getJavaScript,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addRenderer,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getRenderer,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method renderableExtensions,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addRepositoryRouting,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getRepositoryRoutings,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method getRepositoryRouting,2.0,6.0,7.0,7.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addAccountHook,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getAccountHooks,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addReceiveHook,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getReceiveHooks,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addRepositoryHook,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getRepositoryHooks,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addIssueHook,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getIssueHooks,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addPullRequestHook,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getPullRequestHooks,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addRepositoryHeader,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.14285714285714285
HEAD,0,package plugin - class PluginRegistry - method getRepositoryHeaders,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addGlobalMenu,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2
HEAD,0,package plugin - class PluginRegistry - method getGlobalMenus,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addRepositoryMenu,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111
HEAD,0,package plugin - class PluginRegistry - method getRepositoryMenus,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addRepositorySettingTab,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111
HEAD,0,package plugin - class PluginRegistry - method getRepositorySettingTabs,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addProfileTab,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2
HEAD,0,package plugin - class PluginRegistry - method getProfileTabs,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addSystemSettingMenu,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111
HEAD,0,package plugin - class PluginRegistry - method getSystemSettingMenus,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addAccountSettingMenu,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111
HEAD,0,package plugin - class PluginRegistry - method getAccountSettingMenus,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addDashboardTab,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2
HEAD,0,package plugin - class PluginRegistry - method getDashboardTabs,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package plugin - class PluginRegistry - method addIssueSidebar,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.14285714285714285
HEAD,0,package plugin - class PluginRegistry - method getIssueSidebars,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addAssetsMapping,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getAssetsMappings,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addTextDecorator,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getTextDecorators,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addSuggestionProvider,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package plugin - class PluginRegistry - method getSuggestionProviders,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package plugin - class PluginRegistry - method addSshCommandProvider,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.14285714285714285
HEAD,0,package plugin - class PluginRegistry - method getSshCommandProviders,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object PluginRegistry - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
